order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
822,"2012-09-04 12:06:19",24151,22207,1,1,49.99,19.49
823,"2012-09-04 14:09:10",24177,22228,1,1,49.99,19.49
824,"2012-09-04 14:20:43",24180,22230,1,1,49.99,19.49
825,"2012-09-04 14:46:33",24189,22238,1,1,49.99,19.49
826,"2012-09-04 18:10:59",24237,14691,1,1,49.99,19.49
827,"2012-09-04 21:51:10",24276,22319,1,1,49.99,19.49
828,"2012-09-04 22:52:04",24284,22327,1,1,49.99,19.49
829,"2012-09-04 23:33:29",24291,22333,1,1,49.99,19.49
830,"2012-09-04 23:56:41",24294,22336,1,1,49.99,19.49
831,"2012-09-05 06:58:23",24320,22360,1,1,49.99,19.49
832,"2012-09-05 07:15:18",24323,22363,1,1,49.99,19.49
833,"2012-09-05 13:12:47",24421,22453,1,1,49.99,19.49
834,"2012-09-05 13:28:43",24430,22461,1,1,49.99,19.49
835,"2012-09-05 15:21:23",24464,22491,1,1,49.99,19.49
836,"2012-09-05 15:24:03",24465,22492,1,1,49.99,19.49
837,"2012-09-05 15:28:31",24466,22493,1,1,49.99,19.49
838,"2012-09-05 18:00:25",24516,12414,1,1,49.99,19.49
839,"2012-09-05 19:05:53",24532,22553,1,1,49.99,19.49
840,"2012-09-05 19:23:29",24535,22555,1,1,49.99,19.49
841,"2012-09-06 02:19:20",24593,22606,1,1,49.99,19.49
842,"2012-09-06 03:22:44",24603,22614,1,1,49.99,19.49
843,"2012-09-06 03:55:12",24605,22616,1,1,49.99,19.49
844,"2012-09-06 13:31:11",24690,22694,1,1,49.99,19.49
845,"2012-09-06 14:35:48",24711,22714,1,1,49.99,19.49
846,"2012-09-06 15:26:37",24730,22730,1,1,49.99,19.49
847,"2012-09-06 17:21:50",24760,22759,1,1,49.99,19.49
848,"2012-09-06 17:48:43",24766,22764,1,1,49.99,19.49
849,"2012-09-06 19:57:16",24794,22790,1,1,49.99,19.49
850,"2012-09-06 21:11:36",24809,16687,1,1,49.99,19.49
851,"2012-09-06 21:14:43",24810,19279,1,1,49.99,19.49
852,"2012-09-06 21:24:26",24814,22805,1,1,49.99,19.49
853,"2012-09-07 05:03:00",24854,22837,1,1,49.99,19.49
854,"2012-09-07 09:31:35",24890,22873,1,1,49.99,19.49
855,"2012-09-07 12:09:34",24940,22917,1,1,49.99,19.49
856,"2012-09-07 12:12:54",24939,22916,1,1,49.99,19.49
857,"2012-09-07 14:23:35",24976,22950,1,1,49.99,19.49
858,"2012-09-07 17:48:42",25037,23008,1,1,49.99,19.49
859,"2012-09-07 21:45:10",25060,23027,1,1,49.99,19.49
860,"2012-09-07 21:51:57",25062,23029,1,1,49.99,19.49
861,"2012-09-07 22:59:36",25068,23035,1,1,49.99,19.49
862,"2012-09-08 15:49:39",25137,21104,1,1,49.99,19.49
863,"2012-09-08 17:58:04",25151,16534,1,1,49.99,19.49
864,"2012-09-08 18:19:22",25155,23113,1,1,49.99,19.49
865,"2012-09-08 19:49:52",25159,23116,1,1,49.99,19.49
866,"2012-09-08 20:43:56",25164,23121,1,1,49.99,19.49
867,"2012-09-09 10:24:33",25230,23183,1,1,49.99,19.49
868,"2012-09-09 13:03:20",25241,14057,1,1,49.99,19.49
869,"2012-09-09 18:31:22",25278,23223,1,1,49.99,19.49
870,"2012-09-09 21:53:14",25306,23251,1,1,49.99,19.49
871,"2012-09-10 00:17:39",25325,23266,1,1,49.99,19.49
872,"2012-09-10 05:44:53",25343,23284,1,1,49.99,19.49
873,"2012-09-10 08:01:41",25353,23291,1,1,49.99,19.49
874,"2012-09-10 08:41:10",25358,23064,1,1,49.99,19.49
875,"2012-09-10 09:29:30",25368,23305,1,1,49.99,19.49
876,"2012-09-10 11:24:00",25393,23327,1,1,49.99,19.49
877,"2012-09-10 12:26:55",25411,23343,1,1,49.99,19.49
878,"2012-09-10 15:10:04",25454,7473,1,1,49.99,19.49
879,"2012-09-10 18:29:05",25508,23426,1,1,49.99,19.49
880,"2012-09-10 19:16:09",25516,23433,1,1,49.99,19.49
881,"2012-09-10 22:06:57",25539,23452,1,1,49.99,19.49
882,"2012-09-11 00:35:41",25565,21689,1,1,49.99,19.49
883,"2012-09-11 06:45:19",25601,13329,1,1,49.99,19.49
884,"2012-09-11 10:17:59",25639,23540,1,1,49.99,19.49
885,"2012-09-11 10:56:22",25646,23546,1,1,49.99,19.49
886,"2012-09-11 12:17:59",25664,23562,1,1,49.99,19.49
887,"2012-09-11 13:45:24",25691,23587,1,1,49.99,19.49
888,"2012-09-11 15:35:17",25719,23613,1,1,49.99,19.49
889,"2012-09-11 19:18:46",25773,23663,1,1,49.99,19.49
890,"2012-09-11 22:42:01",25802,20876,1,1,49.99,19.49
891,"2012-09-12 00:52:15",25814,23698,1,1,49.99,19.49
892,"2012-09-12 01:35:19",25816,23700,1,1,49.99,19.49
893,"2012-09-12 03:07:49",25826,23710,1,1,49.99,19.49
894,"2012-09-12 07:49:58",25848,23731,1,1,49.99,19.49
895,"2012-09-12 09:03:25",25860,23742,1,1,49.99,19.49
896,"2012-09-12 10:07:11",25874,23754,1,1,49.99,19.49
897,"2012-09-12 10:47:29",25880,17179,1,1,49.99,19.49
898,"2012-09-12 12:25:50",25907,23782,1,1,49.99,19.49
899,"2012-09-12 13:06:27",25918,23793,1,1,49.99,19.49
900,"2012-09-12 16:56:14",25979,23851,1,1,49.99,19.49
901,"2012-09-12 19:38:47",26021,23891,1,1,49.99,19.49
902,"2012-09-12 20:07:51",26024,17194,1,1,49.99,19.49
903,"2012-09-12 22:59:22",26048,23915,1,1,49.99,19.49
904,"2012-09-13 05:47:46",26092,17221,1,1,49.99,19.49
905,"2012-09-13 06:26:24",26093,16542,1,1,49.99,19.49
906,"2012-09-13 07:35:22",26105,23966,1,1,49.99,19.49
907,"2012-09-13 08:43:08",26114,23972,1,1,49.99,19.49
908,"2012-09-13 08:54:42",26120,23978,1,1,49.99,19.49
909,"2012-09-13 09:20:53",26127,23984,1,1,49.99,19.49
910,"2012-09-13 10:07:59",26136,23993,1,1,49.99,19.49
911,"2012-09-13 12:05:56",26175,24029,1,1,49.99,19.49
912,"2012-09-13 13:03:44",26196,24049,1,1,49.99,19.49
913,"2012-09-13 14:43:05",26222,24071,1,1,49.99,19.49
914,"2012-09-13 15:20:29",26230,24078,1,1,49.99,19.49
915,"2012-09-13 15:36:35",26234,24081,1,1,49.99,19.49
916,"2012-09-13 15:56:30",26242,24088,1,1,49.99,19.49
917,"2012-09-13 15:59:27",26243,21657,1,1,49.99,19.49
918,"2012-09-13 17:43:17",26272,24116,1,1,49.99,19.49
919,"2012-09-13 18:13:27",26277,24121,1,1,49.99,19.49
920,"2012-09-13 18:50:41",26285,24128,1,1,49.99,19.49
921,"2012-09-13 18:56:22",26289,24132,1,1,49.99,19.49
922,"2012-09-13 21:59:17",26318,24159,1,1,49.99,19.49
923,"2012-09-14 10:27:39",26400,16149,1,1,49.99,19.49
924,"2012-09-14 11:58:49",26423,24252,1,1,49.99,19.49
925,"2012-09-14 13:25:18",26442,11917,1,1,49.99,19.49
926,"2012-09-14 13:55:04",26448,24273,1,1,49.99,19.49
927,"2012-09-14 15:20:41",26470,24295,1,1,49.99,19.49
928,"2012-09-14 16:03:40",26482,24305,1,1,49.99,19.49
929,"2012-09-14 19:21:46",26529,24350,1,1,49.99,19.49
930,"2012-09-14 20:43:30",26540,24361,1,1,49.99,19.49
931,"2012-09-14 22:11:08",26550,24371,1,1,49.99,19.49
932,"2012-09-15 03:58:42",26575,24393,1,1,49.99,19.49
933,"2012-09-15 08:14:28",26588,24406,1,1,49.99,19.49
934,"2012-09-15 13:27:05",26618,24435,1,1,49.99,19.49
935,"2012-09-15 20:21:40",26666,13154,1,1,49.99,19.49
936,"2012-09-15 20:58:49",26669,24480,1,1,49.99,19.49
937,"2012-09-15 21:43:09",26671,24482,1,1,49.99,19.49
938,"2012-09-15 23:48:12",26676,24487,1,1,49.99,19.49
939,"2012-09-16 11:29:56",26714,24523,1,1,49.99,19.49
940,"2012-09-16 12:57:22",26722,24530,1,1,49.99,19.49
941,"2012-09-16 19:44:05",26764,24567,1,1,49.99,19.49
942,"2012-09-16 20:50:15",26777,24579,1,1,49.99,19.49
943,"2012-09-17 02:04:14",26821,24621,1,1,49.99,19.49
944,"2012-09-17 10:05:12",26886,24679,1,1,49.99,19.49
945,"2012-09-17 10:20:38",26891,24683,1,1,49.99,19.49
946,"2012-09-17 12:51:26",26931,24718,1,1,49.99,19.49
947,"2012-09-17 13:13:56",26941,24728,1,1,49.99,19.49
948,"2012-09-17 15:07:57",26984,24765,1,1,49.99,19.49
949,"2012-09-17 15:26:08",26989,24769,1,1,49.99,19.49
950,"2012-09-17 17:49:53",27040,20960,1,1,49.99,19.49
951,"2012-09-18 00:07:55",27117,24888,1,1,49.99,19.49
952,"2012-09-18 06:14:38",27155,24924,1,1,49.99,19.49
953,"2012-09-18 09:07:36",27166,24934,1,1,49.99,19.49
954,"2012-09-18 11:02:52",27189,24956,1,1,49.99,19.49
955,"2012-09-18 12:48:20",27226,22370,1,1,49.99,19.49
956,"2012-09-18 14:13:27",27253,25015,1,1,49.99,19.49
957,"2012-09-18 15:20:51",27286,25044,1,1,49.99,19.49
958,"2012-09-18 19:24:01",27361,25108,1,1,49.99,19.49
959,"2012-09-18 20:21:06",27374,25119,1,1,49.99,19.49
960,"2012-09-18 21:17:57",27384,25129,1,1,49.99,19.49
961,"2012-09-18 21:32:39",27391,25135,1,1,49.99,19.49
962,"2012-09-19 00:13:54",27420,25163,1,1,49.99,19.49
963,"2012-09-19 00:20:44",27421,25164,1,1,49.99,19.49
964,"2012-09-19 00:44:08",27423,25166,1,1,49.99,19.49
965,"2012-09-19 08:37:14",27472,25214,1,1,49.99,19.49
966,"2012-09-19 08:58:26",27477,25219,1,1,49.99,19.49
967,"2012-09-19 09:23:42",27485,25227,1,1,49.99,19.49
968,"2012-09-19 10:09:10",27493,25235,1,1,49.99,19.49
969,"2012-09-19 10:14:53",27496,25237,1,1,49.99,19.49
970,"2012-09-19 10:24:38",27503,25244,1,1,49.99,19.49
971,"2012-09-19 11:08:41",27516,25255,1,1,49.99,19.49
972,"2012-09-19 11:18:26",27521,25260,1,1,49.99,19.49
973,"2012-09-19 11:28:11",27527,25265,1,1,49.99,19.49
974,"2012-09-19 12:13:43",27546,25280,1,1,49.99,19.49
975,"2012-09-19 13:40:38",27575,25309,1,1,49.99,19.49
976,"2012-09-19 15:09:01",27604,25334,1,1,49.99,19.49
977,"2012-09-19 16:56:52",27644,25372,1,1,49.99,19.49
978,"2012-09-19 17:30:27",27654,20223,1,1,49.99,19.49
979,"2012-09-19 17:41:18",27655,23122,1,1,49.99,19.49
980,"2012-09-19 22:38:31",27717,25434,1,1,49.99,19.49
981,"2012-09-20 05:11:21",27755,25469,1,1,49.99,19.49
982,"2012-09-20 06:19:41",27763,25476,1,1,49.99,19.49
983,"2012-09-20 07:10:49",27767,25480,1,1,49.99,19.49
984,"2012-09-20 10:04:13",27807,25513,1,1,49.99,19.49
985,"2012-09-20 10:14:28",27809,25515,1,1,49.99,19.49
986,"2012-09-20 10:15:37",27810,25516,1,1,49.99,19.49
987,"2012-09-20 10:52:30",27821,12079,1,1,49.99,19.49
988,"2012-09-20 14:50:53",27906,25600,1,1,49.99,19.49
989,"2012-09-20 15:39:37",27923,25615,1,1,49.99,19.49
990,"2012-09-20 15:50:02",27930,25622,1,1,49.99,19.49
991,"2012-09-20 16:11:19",27938,25628,1,1,49.99,19.49
992,"2012-09-20 16:17:42",27940,25630,1,1,49.99,19.49
993,"2012-09-20 19:13:26",28003,25687,1,1,49.99,19.49
994,"2012-09-20 22:00:33",28024,25706,1,1,49.99,19.49
995,"2012-09-21 02:03:24",28053,25732,1,1,49.99,19.49
996,"2012-09-21 05:04:54",28063,25742,1,1,49.99,19.49
997,"2012-09-21 06:23:08",28069,25748,1,1,49.99,19.49
998,"2012-09-21 10:32:27",28121,25794,1,1,49.99,19.49
999,"2012-09-21 11:50:01",28146,25817,1,1,49.99,19.49
1000,"2012-09-21 12:21:17",28158,25828,1,1,49.99,19.49
